event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
IRN29475,2024-11-03,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Students (Iran); Government of Iran (1989-),Protesters,,,,Protesters only,,364,Middle East,Iran,Yazd,Meybod,Central,Meybod,32.2501,54.0166,1,Young Journalists Club,National,"On 3 November 2024, local residents, including school students and official authorities, staged a rally in Meybod city (Yazd) on the national Pupil Day to mark the anniversary of 'the 1979 U.S. embassy takeover in Tehran', to support Palestinian civilians and to denounce Israeli airstrikes and ground operations in Gaza and Lebanon.",0,crowd size=no report,1731368109
IRN29480,2024-11-03,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,Protesters,,,,Protesters only,,364,Middle East,Iran,Tehran,Tehran,Central,Tehran - District 6,35.7252,51.4029,1,Free Union of Iranian Workers; Human Rights Activists in Iran (HRA),Local partner-Other,"On 3 November 2024, customers of Kerman Khodro Company rallied outside the company's building in Tehran - District 6 (Tehran) to demand the ministry set pricing for the company's cars.",0,crowd size=no report,1731368109
IRN29320,2024-11-02,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Health Workers (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Fars,Fasa,Central,Fasa,28.9383,53.6482,1,Free Union of Iranian Workers; Human Rights Activists in Iran (HRA),Local partner-Other,"On 2 November 2024, health workers and nurses staged a rally outside the School of Medical Sciences in Fasa city (Fars) as a part of a national strike, over low salaries, compulsory overtime and unfair service tariffs.",0,crowd size=no report,1731368108
IRN29321,2024-11-02,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Health Workers (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Yazd,Yazd,Central,Yazd,31.8972,54.3675,1,Free Union of Iranian Workers; Human Rights Activists in Iran (HRA),Local partner-Other,"On 2 November 2024, health workers and nurses staged a rally outside the School of Medical Sciences in Yazd city (Yazd) as a part of a national strike, over low salaries, compulsory overtime and unfair service tariffs.",0,crowd size=no report,1731368108
IRN29322,2024-11-02,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Health Workers (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Razavi Khorasan,Mashhad,Central,Mashhad,36.3156,59.5680,1,Human Rights Activists in Iran (HRA); Iranian Labour News Agency,Local partner-Other,"On 2 November 2024, personnel at the 115 Emergency unit staged a rally outside the School of Medical Sciences in Mashhad city (Razavi Khorasan) as a part of a national strike, over low salaries, compulsory overtime and unfair service tariffs.",0,crowd size=no report,1731368108
IRN29323,2024-11-02,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Health Workers (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Razavi Khorasan,Gonabad,Central,Gonabad,34.3529,58.6837,1,Free Union of Iranian Workers; Human Rights Activists in Iran (HRA),Local partner-Other,"On 2 November 2024, health workers and physicians staged a rally outside the School of Medical Sciences in Gonabad city (Razavi Khorasan) as a part of a national strike, over low salaries, compulsory overtime and unfair service tariffs.",0,crowd size=no report,1731368108
IRN29476,2024-11-02,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Teachers (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Kermanshah,Kermanshah,Central,Kermanshah,34.3142,47.0650,1,Human Rights Activists in Iran (HRA); Iranian Labour News Agency,Local partner-Other,"On 2 November 2024, retired teachers protested in front of the county MP's office in Kermanshah city (Kermanshah) over the lack of salary equalization and poor living conditions.",0,crowd size=no report,1731368109
IRN29477,2024-11-02,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Teachers (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Tehran,Tehran,Central,Tehran - District 2,35.7512,51.3616,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 2 November 2024, retired teachers protested in front of the county MP's office in Tehran - District 2 (Tehran) over the lack of salary equalization and poor living conditions.",0,crowd size=no report,1731368109
IRN29478,2024-11-02,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Teachers (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Mazandaran,Qaemshahr,Central,Qaem Shahr,36.4814,52.8911,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 2 November 2024, retired teachers protested in front of the county MP's office in Qaem Shahr city (Mazandaran) over the lack of salary equalization and poor living conditions.",0,crowd size=no report,1731368109
IRN29479,2024-11-02,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,Protesters,,,,Protesters only,,364,Middle East,Iran,Tehran,Tehran,Central,Tehran - District 12,35.6810,51.4291,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 2 November 2024, investors of the Negin Gharb housing project rallied in front of the justice department in Tehran - District 12 (Tehran) over the uncertainty of their contract status and the project's failure to deliver their houses.",0,crowd size=no report,1731368109
IRN29481,2024-11-02,2024,1,Political violence,Violence against civilians,Attack,Private Security Forces (Iran),,External/Other forces,Civilians (Iran),Women (Iran); Students (Iran),Civilians,External/Other forces-Civilians,Civilian targeting,364,Middle East,Iran,Tehran,Tehran,Central,Tehran - District 5,35.7432,51.3079,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 2 November 2024, university security officers led to the physical assault of a female student at the Islamic Azad University Science and Research Branch in Tehran - District 5 (Tehran). Based on the images, it appears that after being warned about her hijab, she removed her clothing. Shortly after, this student was violently beaten and taken to an undisclosed location. After the Mahsa movement, the 'hijab' became a sociopolitical matter, and the religious leaders whom the government and the police support daily tried to prevent anti-veil activities by Iranian women. There were no casualties.",0,,1731368109
IRN29297,2024-11-01,2024,1,Political violence,Battles,Armed clash,Unidentified Armed Group (Iran),,Political militia,Police Forces of Iran (1989-),,State forces,State forces-Political militia,,364,Middle East,Iran,Sistan and Baluchestan,Saravan,Central,Saravan,27.3709,62.3310,1,Eteraze Bazar,New media,"On 1 November 2024, an armed clash erupted between unidentified militiamen and Iranian police officers in the Hoshak district in Saravan city (Sistan and Baluchestan). Casualties unknown.",0,,1730764834
IRN29225,2024-10-31,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Kerman,Kerman,Central,Kerman,30.2832,57.0788,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 31 October 2024, local bakers staged a rally in front of the provincial governor's office in Kerman city (Kerman) to protest against the 'Nanino' plan and the deduction of bread subsidies and quotas.",0,crowd size=no report,1730764834
IRN29226,2024-10-31,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Kermanshah,Kermanshah,Central,Kermanshah,34.3142,47.0650,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 31 October 2024, local bakers staged a rally in front of the Bakers Union's office in Kermanshah city (Kermanshah) to protest against the 'Nanino' plan and the deduction of bread subsidies and quotas.",0,crowd size=no report,1730764834
IRN29227,2024-10-31,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Gilan,Lahijan,Central,Lahijan,37.2073,50.0040,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 31 October 2024, local bakers staged a rally in front of the Bakers Union's office in Lahijan city (Gilan) to protest against the 'Nanino' plan and the deduction of bread subsidies and quotas.",0,crowd size=no report,1730764834
IRN29228,2024-10-31,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Fars,Shiraz,Central,Shiraz,29.6103,52.5311,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 31 October 2024, local bakers staged a rally in front of the Bakers Union's office in Shiraz city (Fars) to protest against the 'Nanino' plan and the deduction of bread subsidies and quotas.",0,crowd size=no report,1730764834
IRN29229,2024-10-31,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,North Khorasan,Shirvan,Central,Shirvan,37.3967,57.9295,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 31 October 2024, local bakers staged a rally in front of the Bakers Union's office in Shirvan city (North Khorasan) to protest against the 'Nanino' plan and the deduction of bread subsidies and quotas.",0,crowd size=no report,1730764834
IRN29267,2024-10-31,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Teachers (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Qazvin,Takestan,Central,Takestan,36.0696,49.6959,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 31 October 2024, retired teachers staged a rally in front of the county MP's office in Takestan city (Qazvin) to demand payment of salary arrears, retirement bonuses and modification of rating orders.",0,crowd size=no report,1730764834
IRN29268,2024-10-31,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Labor Group (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Razavi Khorasan,Mashhad,Central,Mashhad,36.3156,59.5680,1,Eteraze Bazar; Human Rights Activists in Iran (HRA),Local partner-Other,"On 31 October 2024, municipal sweepers rallied outside the city hall in Mashhad city (Razavi Khorasan) to demand the payment of wage arrears.",0,crowd size=no report,1730764834
IRN29269,2024-10-31,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Teachers (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,East Azerbaijan,Tabriz,Central,Tabriz,38.0800,46.2919,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 31 October 2024, retired teachers staged a rally in front of the county MP's office in Tabriz city (East Azerbaijan) to demand payment of salary arrears, retirement bonuses and modification of rating orders.",0,crowd size=no report,1730764834
IRN29270,2024-10-31,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Teachers (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Lorestan,Khorramabad,Central,Khorramabad,33.4878,48.3558,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 31 October 2024, retired teachers staged a rally in front of the county MP's office in Khorramabad city (Lorestan) to demand payment of salary arrears, retirement bonuses and modification of rating orders.",0,crowd size=no report,1730764834
IRN29271,2024-10-31,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Teachers (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Razavi Khorasan,Mashhad,Central,Mashhad,36.3156,59.5680,1,Free Union of Iranian Workers; Human Rights Activists in Iran (HRA),Local partner-Other,"On 31 October 2024, retired teachers staged a rally in front of the county MP's office in Mashhad city (Razavi Khorasan) to demand payment of salary arrears, retirement bonuses and modification of rating orders.",0,crowd size=no report,1730764834
IRN29272,2024-10-31,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Teachers (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Kerman,Kerman,Central,Kerman,30.2832,57.0788,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 31 October 2024, retired teachers staged a rally in front of the county MP's office in Kerman city (Kerman) to demand payment of salary arrears, retirement bonuses and modification of rating orders.",0,crowd size=no report,1730764834
IRN29273,2024-10-31,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Teachers (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Fars,Shiraz,Central,Shiraz,29.6103,52.5311,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 31 October 2024, retired teachers staged a rally in front of the county MP's office in Shiraz city (Fars) to demand payment of salary arrears, retirement bonuses and modification of rating orders.",0,crowd size=no report,1730764834
IRN29274,2024-10-31,2024,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),Teachers (Iran),Protesters,,,,Protesters only,,364,Middle East,Iran,Fars,Eqlid,Central,Eqlid,30.8989,52.6970,1,Human Rights Activists in Iran (HRA),Local partner-Other,"On 31 October 2024, retired teachers staged a rally in front of the county MP's office in Tabriz city (Eqlid) to demand payment of salary arrears, retirement bonuses and modification of rating orders.",0,crowd size=no report,1730764834
